XC,YC,,
557.15625,257.71875,,
648.15625,358.71875,,
199.15625,173.71875,,
472.15625,669.71875,,
472.15625,580.71875,,
574.15625,384.71875,,
404,573.375,,
760,429.375,,
250,662.375,,
254,430.375,,
578,435.375,,
368,547.375,,
254,333.375,,
633,525.375,,
356,536.375,,
479,479.375,,
692,306.375,,
133,422.375,,
838,426.375,,
823,427.375,,
478,191.375,,
230,454.375,,
736,189.375,,
266,642.375,,
840,581.375,,
480,643.375,,
737,108.375,,
763,443.375,,
808,579.375,,
600,691.375,,
864,657.375,,
850,675.375,,
511,656.375,,
587,231.375,,
737,453.375,,
134,335.375,,
477,458.375,,
596,574.375,,
264,283.375,,
509,357.375,,
792,451.375,,
408,427.375,,
717,227.375,,
491,526.375,,
884,454.375,,
846,526.375,,
709,476.375,,
702.046875,73.25,,
94.046875,779.25,,
677.046875,668.25,,
664.046875,432.25,,
690.046875,310.25,,
673.046875,62.25,,
679.046875,649.25,,
787.046875,175.25,,
209.046875,646.25,,
694.046875,444.25,,
681.046875,638.25,,
768.046875,407.25,,
583.046875,629.25,,
793.046875,523.25,,
787.046875,288.25,,
199.046875,540.25,,
673.046875,649.25,,
697.046875,532.25,,
445.046875,439.25,,
566.046875,538.25,,
103.046875,99.25,,
342.046875,524.25,,
692.046875,521.25,,
426.046875,64.25,,
698.046875,440.25,,
212.046875,412.25,,
685.046875,66.25,,
676.046875,307.25,,
788.046875,71.25,,
527.046875,306.25,,
222.046875,765.25,,
466.046875,659.25,,
229.046875,164.25,,
300.046875,184.25,,
673.046875,338.25,,
573.046875,517.25,,
111.046875,314.25,,
760.046875,328.25,,
110.046875,324.25,,
784.046875,304.25,,
445.046875,448.25,,
709.046875,556.25,,
352.046875,543.25,,
254.046875,172.25,,
664.046875,211.25,,
814.046875,754.25,,
264.046875,634.25,,
323.046875,310.25,,
575.046875,484.25,,
335.046875,654.25,,
535.046875,526.25,,
666.046875,336.25,,
669.046875,777.25,,
687.046875,299.25,,
223.046875,189.25,,
671.046875,445.25,,
504.7982483,275.4736824,,
211.7982483,278.4736824,,
494.7982483,123.4736824,,
362.7982483,289.4736824,,
441.7982483,500.4736824,,
433.7982483,259.4736824,,
165.7982483,31.4736824,,
141.7982483,214.4736824,,
454.7982483,190.4736824,,
504.7982483,113.4736824,,
452.7982483,276.4736824,,
356.7982483,415.4736824,,
128.7982483,424.4736824,,
148.7982483,30.4736824,,
240.7982483,182.4736824,,
445.7982483,181.4736824,,
311.7982483,205.4736824,,
67.79824829,335.4736824,,
510.7982483,418.4736824,,
230.7982483,260.4736824,,
512.7982483,121.4736824,,
448.7982483,266.4736824,,
370.7982483,427.4736824,,
385.7982483,421.4736824,,
68.79824829,359.4736824,,
360.7982483,428.4736824,,
292.7982483,46.4736824,,
155.7982483,134.4736824,,
370.7982483,253.4736824,,
457.7982483,145.4736824,,
434.7982483,206.4736824,,
154.7982483,219.4736824,,
447.7982483,201.4736824,,
514.7982483,140.4736824,,
165.7982483,406.4736824,,
374.7982483,446.4736824,,
434.7982483,201.4736824,,
69.79824829,39.4736824,,
220.7982483,55.4736824,,
268.7982483,62.4736824,,
422.7982483,142.4736824,,
376.7982483,427.4736824,,
513.7982483,356.4736824,,
299.1999969,454.8166809,,
444.1999969,215.0833282,,
464.1999969,74.08332825,,
316.1999969,426.8166809,,
360.1999969,509.8166809,,
362.1999969,438.8166809,,
451.1999969,448.8166809,,
445.1999969,454.8166809,,
384.1999969,448.8166809,,
383.1999969,449.8166809,,
391.1999969,502.8166809,,
351.1999969,514.8166809,,
289.1999969,514.8166809,,
235.1999969,524.8166809,,
177.1999969,531.8166809,,
246.1999969,512.8166809,,
294.1999969,511.8166809,,
411.1999969,444.8166809,,
388.1999969,459.8166809,,
465.1999969,451.8166809,,
296.1999969,548.8166809,,
373.1999969,528.8166809,,
450.1999969,539.8166809,,
320.1999969,539.8166809,,
441.1999969,531.8166809,,
397.1999969,533.8166809,,
380.1999969,463.8166809,,
372.1999969,526.8166809,,
475.1999969,468.8166809,,
381.1999969,529.8166809,,
354.1999969,503.8166809,,
372.1999969,510.8166809,,
363.1999969,530.8166809,,
373.1999969,534.8166809,,
316.1999969,521.7500153,,
299.1999969,539.8166809,,
369.1999969,528.8166809,,
390.1999969,530.8166809,,
335.1999969,523.8166809,,
378.1999969,441.8166809,,
479.1999969,514.8166809,,
385.1999969,522.8166809,,
357.1999969,534.8166809,,
372.1999969,540.8166809,,
455.1999969,532.8166809,,
337.1999969,545.8166809,,
384.1999969,530.8166809,,
401.1999969,535.8166809,,
387.1999969,533.8166809,,
288.1999969,515.8166809,,
309.1999969,529.8166809,,
405.1999969,527.8166809,,
468.1999969,554.8166809,,
282,88.40625,,
314,598.40625,,
502,81.40625,,
593,495.40625,,
718,153.40625,,
389,704.40625,,
617,464.40625,,
81,289.40625,,
397,499.40625,,
83,285.40625,,
627,595.40625,,
722,45.40625,,
517,579.40625,,
178,566.40625,,
287,577.40625,,
438,685.40625,,
269,687.40625,,
268,549.40625,,
453,721.40625,,
411,311.40625,,
517,688.40625,,
684,672.40625,,
386,385.40625,,
596,178.40625,,
123,365.40625,,
532,354.40625,,
427,736.40625,,
195,503.40625,,
190,586.40625,,
173,209.40625,,
586,680.40625,,
717,488.40625,,
373,462.40625,,
595,366.40625,,
610,492.40625,,
581,725.40625,,
604,603.40625,,
203,374.40625,,
119,612.40625,,
565,194.40625,,
316,470.40625,,
419,85.40625,,
498,380.40625,,
307,502.40625,,
175,717.40625,,
625,595.40625,,
618,383.40625,,
413,291.40625,,
521,363.40625,,
462.9375,453.90625,,
248.9375,529.90625,,
729.9375,332.90625,,
165.9375,146.90625,,
66.9375,131.90625,,
84.9375,339.90625,,
519.9375,575.90625,,
44.9375,329.90625,,
76.9375,49.90625,,
86.9375,316.90625,,
421.9375,346.90625,,
273.9375,516.90625,,
525.9375,586.90625,,
622.9375,323.90625,,
75.9375,411.90625,,
370.9375,602.90625,,
536.9375,478.90625,,
182.9375,596.90625,,
562.9375,434.90625,,
465.9375,593.90625,,
626.9375,39.90625,,
107.9375,512.90625,,
439.9375,432.90625,,
635.9375,327.90625,,
626.9375,48.90625,,
169.9375,314.90625,,
489.9375,533.90625,,
178.9375,510.90625,,
555.9375,507.90625,,
462.9375,622.90625,,
447.9375,627.90625,,
239.9375,437.90625,,
160.9375,501.90625,,
191.9375,601.90625,,
618.9375,606.90625,,
448.9375,620.90625,,
641.9375,330.90625,,
82.9375,51.90625,,
78.9375,439.90625,,
75.9375,107.90625,,
621.9375,303.90625,,
176.9375,641.90625,,
503.9375,334.90625,,
251.9375,429.90625,,
72.9375,24.90625,,
75.9375,609.90625,,
364.9375,641.90625,,
535.9375,370.90625,,
190.9375,608.90625,,
392.9375,526.90625,,
172.9375,328.90625,,
424.9375,240.90625,,
529.9375,587.90625,,
614.9375,500.90625,,
541.9375,238.90625,,
602.9375,74.90625,,
258.9375,241.90625,,
529.9375,133.90625,,
81.9375,246.90625,,
549.9375,240.90625,,
390.1583252,51.14999771,,
402.1583252,192.1499977,,
386.1583252,50.14999771,,
400.1583252,190.1499977,,
507.1583252,111.1499977,,
186.1583252,135.1499977,,
343.1583252,108.1499977,,
460.1583252,427.8166676,,
415.1583252,113.1499977,,
401.1583252,94.14999771,,
384.1583252,61.14999771,,
187.1583252,179.1499977,,
453.1583252,51.14999771,,
108.1583252,189.1499977,,
187.1583252,335.1499977,,
206.1583252,180.1499977,,
190.1583252,310.1499977,,
192.1583252,319.1499977,,
139.1583252,437.8166676,,
326.1583252,249.1499977,,
199.1583252,386.1499977,,
266.1583252,108.1499977,,
336.1583252,108.1499977,,
195.1583252,253.1499977,,
205.1583252,51.14999771,,
273.1583252,55.14999771,,
52.1583252,310.1499977,,
281.1583252,315.1499977,,
278.1583252,263.1499977,,
46.1583252,161.1499977,,
332.1583252,122.1499977,,
294.1583252,44.14999771,,
140.1583252,314.1499977,,
152.1583252,249.1499977,,
241.59375,418.53125,,
47.59375,240.53125,,
229.59375,419.53125,,
185.59375,322.53125,,
565.59375,234.53125,,
216.59375,346.53125,,
617.59375,27.53125,,
137.59375,50.53125,,
74.59375,410.53125,,
459.59375,338.53125,,
366.59375,341.53125,,
167.59375,412.53125,,
459.59375,228.53125,,
161.59375,559.53125,,
431.59375,493.53125,,
532.59375,164.53125,,
225.59375,325.53125,,
94.59375,425.53125,,
454.59375,531.53125,,
525.59375,412.53125,,
635.59375,260.53125,,
228.59375,426.53125,,
78.59375,70.53125,,
518.59375,399.53125,,
432.59375,576.53125,,
613.59375,411.53125,,
608.59375,332.53125,,
612.59375,515.53125,,
547.59375,234.53125,,
531.59375,136.53125,,
613.59375,425.53125,,
517.59375,327.53125,,
590.59375,168.53125,,
624.59375,56.53125,,
430.59375,326.53125,,
63.59375,425.53125,,
172.59375,235.53125,,
327.59375,437.53125,,
522.59375,610.53125,,
332.59375,160.53125,,
163.59375,163.53125,,
540.59375,249.53125,,
209.546875,373.078125,,
474.546875,532.078125,,
538.546875,433.078125,,
438.546875,290.078125,,
666.546875,677.078125,,
192.546875,747.078125,,
776.546875,636.078125,,
660.546875,290.078125,,
444.546875,298.078125,,
582.546875,302.078125,,
533.546875,418.078125,,
84.546875,62.078125,,
330.546875,303.078125,,
544.546875,515.078125,,
656.546875,795.078125,,
80.546875,752.078125,,
307.546875,303.078125,,
243.546875,432.078125,,
549.546875,545.078125,,
892.546875,323.078125,,
701.546875,520.078125,,
555.546875,662.078125,,
798.546875,64.078125,,
336.546875,193.078125,,
448.546875,423.078125,,
328.546875,653.078125,,
200.546875,170.078125,,
849.546875,286.078125,,
790.546875,70.078125,,
315.546875,75.078125,,
429.546875,554.078125,,
416.546875,301.078125,,
514.078125,203.703125,,
353.078125,253.703125,,
56.078125,481.703125,,
80.078125,28.703125,,
506.078125,325.703125,,
496.078125,259.703125,,
138.078125,270.703125,,
496.078125,189.703125,,
56.078125,112.703125,,
496.078125,264.703125,,
43.078125,474.703125,,
304.078125,478.703125,,
439.078125,358.703125,,
284.078125,174.703125,,
349.078125,112.703125,,
367.078125,315.703125,,
145.078125,116.703125,,
67.078125,261.703125,,
494.078125,490.703125,,
435.078125,251.703125,,
212.078125,183.703125,,
425.078125,180.703125,,
66.078125,469.703125,,
285.078125,272.703125,,
294.078125,272.703125,,
287.078125,413.703125,,
431.078125,185.703125,,
146.078125,181.703125,,
202.078125,334.703125,,
128.078125,437.703125,,
288.078125,271.703125,,
225.078125,243.703125,,
415.078125,52.703125,,
311.078125,260.703125,,
413.078125,392.703125,,
215.078125,463.703125,,
370.078125,413.703125,,
451.078125,255.703125,,
61.078125,403.703125,,
78.078125,48.703125,,
157.078125,312.703125,,
138.078125,416.703125,,
218.078125,339.703125,,
94.875,557.0625,,
63.875,462.0625,,
558.875,641.0625,,
385.875,473.0625,,
675.875,473.0625,,
666.875,258.0625,,
560.875,241.0625,,
187.875,473.0625,,
98.875,654.0625,,
84.875,161.0625,,
170.875,166.0625,,
453.875,353.0625,,
559.875,444.0625,,
578.875,467.0625,,
159.875,171.0625,,
670.875,528.0625,,
573.875,175.0625,,
651.875,153.0625,,
172.875,664.0625,,
565.875,471.0625,,
569.875,240.0625,,
451.875,169.0625,,
176.875,63.0625,,
573.875,579.0625,,
88.875,231.0625,,
169.875,147.0625,,
178.875,264.0625,,
200.875,367.0625,,
171.875,162.0625,,
557.875,149.0625,,
577.875,254.0625,,
265.875,167.0625,,
467.875,433.0625,,
285.875,265.0625,,
669.875,377.0625,,
172.875,178.0625,,
464.875,558.0625,,
588.875,258.0625,,
257.875,156.0625,,
557.875,573.0625,,
170.875,494.0625,,
281.875,249.0625,,
560.875,171.0625,,
564.875,461.0625,,
266.875,265.0625,,
563.875,254.0625,,
356.875,462.0625,,
665.875,160.0625,,
179.875,553.0625,,
202.875,262.0625,,
433.1500244,197.5500031,,
260.1500244,188.5500031,,
209.1500244,514.5500031,,
274.1500244,747.5500031,,
288.1500244,297.5500031,,
547.1500244,606.5500031,,
195.1500244,395.5500031,,
328.1500244,88.55000305,,
531.1500244,619.5500031,,
274.1500244,398.5500031,,
420.1500244,333.5500031,,
563.1500244,723.5500031,,
422.1500244,526.5500031,,
317.1500244,283.5500031,,
540.1500244,414.5500031,,
520.1500244,619.5500031,,
332.1500244,505.5500031,,
643.1500244,613.5500031,,
429.1500244,731.5500031,,
631.1500244,614.5500031,,
115.1500244,276.5500031,,
516.1500244,183.5500031,,
552.1500244,744.5500031,,
290.1500244,519.5500031,,
337.1500244,296.5500031,,
401.1500244,65.55000305,,
219.1500244,305.5500031,,
627.1500244,606.5500031,,
296.1500244,721.5500031,,
225.1500244,514.5500031,,
653.1500244,291.5500031,,
752.1500244,178.5500031,,
715.1500244,601.5500031,,
302.1500244,186.5500031,,
410.1500244,260.5500031,,
537.1500244,600.5500031,,
754.1500244,58.55000305,,
218.1500244,719.5500031,,
182.1500244,385.5500031,,
510.1500244,182.5500031,,
744.1500244,387.5500031,,
230.1500244,71.55000305,,
438.1500244,392.5500031,,
212.1500244,608.5500031,,
142.6374817,223.875,,
476.6374817,229.875,,
132.6374817,286.875,,
71.63748169,305.875,,
308.6374817,461.875,,
559.6374817,303.875,,
216.6374817,389.875,,
485.6374817,119.875,,
556.6374817,521.875,,
60.63748169,210.875,,
314.6374817,137.875,,
534.6374817,380.875,,
381.6374817,117.875,,
148.6374817,142.875,,
559.6374817,397.875,,
472.6374817,234.875,,
416.6374817,50.875,,
239.6374817,317.875,,
333.6374817,225.875,,
122.6374817,454.875,,
164.6374817,216.875,,
377.6374817,209.875,,
319.6374817,248.875,,
214.6374817,318.875,,
404.6374817,360.875,,
325.6374817,541.875,,
322.6374817,284.875,,
141.6374817,379.875,,
300.6374817,538.875,,
334.6374817,225.875,,
248.6374817,225.875,,
213.6374817,551.875,,
176.6374817,477.875,,
302.6374817,314.875,,
469.6374817,479.875,,
326.6374817,389.875,,
317.6374817,369.875,,
403.6374817,225.875,,
83.63748169,216.875,,
217.6374817,483.875,,
135.6374817,477.875,,
403.828125,438.796875,,
215.828125,353.796875,,
367.828125,438.796875,,
382.828125,60.796875,,
140.828125,532.796875,,
300.828125,150.796875,,
356.828125,354.796875,,
153.828125,109.796875,,
525.828125,127.796875,,
212.828125,457.796875,,
539.828125,149.796875,,
220.828125,203.796875,,
293.828125,424.796875,,
400.828125,416.796875,,
143.828125,139.796875,,
78.828125,417.796875,,
458.828125,189.796875,,
410.828125,131.796875,,
363.828125,116.796875,,
54.828125,114.796875,,
458.828125,259.796875,,
237.828125,113.796875,,
134.828125,52.796875,,
139.828125,378.796875,,
231.828125,401.796875,,
363.828125,114.796875,,
453.828125,430.796875,,
122.828125,353.796875,,
456.828125,436.796875,,
151.828125,242.796875,,
331.828125,369.796875,,
464.828125,60.796875,,
159.828125,207.796875,,
85.828125,412.796875,,
215.828125,449.796875,,
203.828125,511.796875,,
524.828125,367.796875,,
485.828125,41.796875,,
196.828125,350.796875,,
278.828125,448.796875,,
123.828125,146.796875,,
433.828125,473.796875,,
444.828125,140.796875,,
118.828125,321.796875,,
448.828125,435.796875,,
131.828125,452.796875,,
366.828125,133.796875,,
254.046875,411.078125,,
230.046875,143.078125,,
590.046875,428.078125,,
311.046875,626.078125,,
635.046875,508.078125,,
193.046875,559.078125,,
662.046875,541.078125,,
778.046875,418.078125,,
313.046875,395.078125,,
365.046875,240.078125,,
254.046875,183.078125,,
233.046875,218.078125,,
544.046875,496.078125,,
363.046875,745.078125,,
231.046875,185.078125,,
441.046875,510.078125,,
551.046875,406.078125,,
316.046875,626.078125,,
486.046875,548.078125,,
205.046875,293.078125,,
561.046875,645.078125,,
106.046875,63.078125,,
211.046875,661.078125,,
323.046875,643.078125,,
364.046875,644.078125,,
593.046875,655.078125,,
462.046875,427.078125,,
852.046875,571.078125,,
657.046875,321.078125,,
239.046875,174.078125,,
558.046875,306.078125,,
541.046875,57.078125,,
478.046875,442.078125,,
231.046875,186.078125,,
802.046875,333.078125,,
464.046875,739.078125,,
722.046875,500.078125,,
443.046875,746.078125,,
441.046875,737.078125,,
447.046875,431.078125,,
797.046875,288.078125,,
798.046875,642.078125,,
453.046875,546.078125,,
141.046875,162.078125,,
788.046875,324.078125,,
667.046875,637.078125,,
203.046875,318.078125,,
352.046875,229.078125,,
664.046875,446.078125,,
483.046875,759.078125,,
380.046875,224.078125,,
338.046875,201.078125,,
100.15625,298.71875,,
202.15625,748.71875,,
338.15625,754.71875,,
113.15625,428.71875,,
346.15625,755.71875,,
457.15625,739.71875,,
106.15625,622.71875,,
512.15625,731.71875,,
340.15625,631.71875,,
400.15625,167.71875,,
209.15625,709.71875,,
65.15625,700.71875,,
65.15625,499.71875,,
87.15625,416.71875,,
87.15625,293.71875,,
72.15625,711.71875,,
181.15625,407.71875,,
185.15625,539.71875,,
94.15625,618.71875,,
432.15625,496.71875,,
324.15625,636.71875,,
124.15625,73.71875,,
765.15625,421.71875,,
280.15625,419.71875,,
801.15625,414.71875,,
314.15625,741.71875,,
112.15625,407.71875,,
761.15625,242.71875,,
64.15625,731.71875,,
87.15625,605.71875,,
73.15625,626.71875,,
81.15625,721.71875,,
779.15625,68.71875,,
207.15625,735.71875,,
302.15625,390.71875,,
521.15625,281.71875,,
649.15625,605.71875,,
346.15625,612.71875,,
755.15625,277.71875,,
63.15625,518.71875,,
303.15625,268.71875,,
329.15625,634.71875,,
323.15625,739.71875,,
201.15625,517.71875,,
88.15625,427.71875,,
668.15625,420.71875,,
305.15625,418.71875,,
387.15625,393.71875,,
456.15625,636.71875,,
207.15625,414.71875,,
310.65625,350.703125,,
479.65625,188.703125,,
401.65625,344.703125,,
442.65625,118.703125,,
498.65625,228.703125,,
132.65625,248.703125,,
126.65625,192.703125,,
206.65625,55.703125,,
490.65625,184.703125,,
492.65625,330.703125,,
136.65625,333.703125,,
353.65625,282.703125,,
433.65625,174.703125,,
490.65625,246.703125,,
231.65625,95.703125,,
217.65625,242.703125,,
503.65625,155.703125,,
265.65625,30.703125,,
455.65625,70.703125,,
131.65625,483.703125,,
469.65625,247.703125,,
410.65625,416.703125,,
411.65625,120.703125,,
476.65625,168.703125,,
145.65625,274.703125,,
38.65625,202.703125,,
411.65625,354.703125,,
510.65625,199.703125,,
416.65625,137.703125,,
484.65625,198.703125,,
488.65625,247.703125,,
172.65625,51.703125,,
417.65625,56.703125,,
461.65625,39.703125,,
280.65625,117.703125,,
68.6875,182.078125,,
251.6875,53.078125,,
70.6875,389.078125,,
76.6875,252.078125,,
419.6875,326.078125,,
212.6875,61.078125,,
327.6875,268.078125,,
141.6875,113.078125,,
404.6875,264.078125,,
403.6875,366.078125,,
414.6875,58.078125,,
365.6875,263.078125,,
205.6875,393.078125,,
412.6875,185.078125,,
349.6875,31.078125,,
265.6875,460.078125,,
66.6875,249.078125,,
406.6875,329.078125,,
132.6875,369.078125,,
470.6875,259.078125,,
278.6875,310.078125,,
503.6875,331.078125,,
345.6875,384.078125,,
473.6875,404.078125,,
491.6875,473.078125,,
288.6875,399.078125,,
189.6875,320.078125,,
467.6875,122.078125,,
346.6875,459.078125,,
58.6875,268.078125,,
404.6875,319.078125,,
418.6875,393.078125,,
352.6875,115.078125,,
342.6875,392.078125,,
68.6875,179.078125,,
331.6875,449.078125,,
212.6875,249.078125,,
220.6875,41.078125,,
459.6875,305.078125,,
348.6875,256.078125,,
61.6875,397.078125,,
80.6875,64.078125,,
416.6875,257.078125,,
335.6875,196.078125,,
343.6875,106.078125,,
198.6875,325.078125,,
415.6875,325.078125,,
423.6875,340.078125,,
408.6875,112.078125,,
479.6875,44.078125,,
692.640625,205.890625,,
320.640625,276.890625,,
554.640625,725.890625,,
81.640625,736.890625,,
343.640625,376.890625,,
360.640625,187.890625,,
444.640625,303.890625,,
189.640625,646.890625,,
770.640625,525.890625,,
127.640625,624.890625,,
780.640625,773.890625,,
125.640625,203.890625,,
667.640625,192.890625,,
295.640625,752.890625,,
200.640625,178.890625,,
281.640625,538.890625,,
391.640625,603.890625,,
657.640625,646.890625,,
663.640625,623.890625,,
563.640625,532.890625,,
406.640625,402.890625,,
414.640625,558.890625,,
535.640625,517.890625,,
225.640625,186.890625,,
583.640625,57.890625,,
402.640625,177.890625,,
667.640625,655.890625,,
896.640625,246.890625,,
414.640625,728.890625,,
633.640625,227.890625,,
469.640625,173.890625,,
536.640625,611.890625,,
606.640625,523.890625,,
544.640625,513.890625,,
681.640625,96.890625,,
650.640625,752.890625,,
433.640625,517.890625,,
574.640625,571.890625,,
774.640625,84.890625,,
493.640625,428.890625,,
648.640625,289.890625,,
758.640625,533.890625,,
776.640625,66.890625,,
574.640625,508.890625,,
518.640625,409.890625,,
542.6500244,193.5500031,,
322.6500244,633.5500031,,
90.65002441,702.5500031,,
89.65002441,63.55000305,,
559.6500244,53.55000305,,
240.6500244,616.5500031,,
749.6500244,612.5500031,,
207.6500244,506.5500031,,
646.6500244,733.5500031,,
299.6500244,614.5500031,,
176.6500244,54.55000305,,
761.6500244,618.5500031,,
536.6500244,614.5500031,,
724.6500244,277.5500031,,
626.6500244,608.5500031,,
414.6500244,510.5500031,,
527.6500244,724.5500031,,
397.6500244,96.55000305,,
207.6500244,281.5500031,,
183.6500244,626.5500031,,
101.6500244,405.5500031,,
663.6500244,292.5500031,,
76.65002441,57.55000305,,
115.6500244,698.5500031,,
202.6500244,63.55000305,,
638.6500244,514.5500031,,
400.6500244,622.5500031,,
385.6500244,624.5500031,,
777.6500244,730.5500031,,
405.6500244,529.5500031,,
518.6500244,762.5500031,,
644.6500244,521.5500031,,
628.6500244,204.5500031,,
101.6500244,716.5500031,,
331.6500244,609.5500031,,
637.6500244,650.5500031,,
180.6500244,48.55000305,,
207.6500244,622.5500031,,
405.6500244,500.5500031,,
423.6500244,197.5500031,,
258.078125,600.046875,,
362.078125,311.046875,,
508.078125,231.046875,,
512.078125,405.046875,,
429.078125,320.046875,,
442.078125,397.046875,,
265.078125,245.046875,,
531.078125,119.046875,,
72.078125,502.046875,,
252.078125,240.046875,,
341.078125,144.046875,,
517.078125,410.046875,,
248.078125,65.046875,,
68.078125,506.046875,,
522.078125,406.046875,,
421.078125,592.046875,,
529.078125,142.046875,,
261.078125,326.046875,,
159.078125,583.046875,,
249.078125,407.046875,,
606.078125,138.046875,,
157.078125,140.046875,,
66.078125,87.046875,,
442.078125,582.046875,,
435.078125,160.046875,,
192.078125,318.046875,,
77.078125,395.046875,,
330.078125,151.046875,,
518.078125,128.046875,,
521.078125,321.046875,,
445.078125,152.046875,,
419.078125,326.046875,,
362.078125,64.046875,,
508.078125,249.046875,,
612.078125,232.046875,,
78.078125,45.046875,,
453.078125,497.046875,,
506.078125,483.046875,,
516.078125,417.046875,,
522.078125,312.046875,,
253.078125,61.046875,,
442.078125,61.046875,,
496.078125,317.046875,,
436.078125,577.046875,,
539.5,645.0625,,
763.5,623.0625,,
629.5,158.0625,,
536.5,169.0625,,
653.5,187.0625,,
320.5,513.0625,,
292.5,546.0625,,
208.5,170.0625,,
630.5,512.0625,,
651.5,511.0625,,
78.5,269.0625,,
768.5,610.0625,,
321.5,183.0625,,
773.5,739.0625,,
75.5,744.0625,,
669.5,740.0625,,
209.5,510.0625,,
512.5,750.0625,,
297.5,531.0625,,
198.5,650.0625,,
761.5,739.0625,,
750.5,748.0625,,
756.5,315.0625,,
547.5,82.0625,,
98.5,203.0625,,
123.5,516.0625,,
93.5,210.0625,,
95.5,92.0625,,
741.5,304.0625,,
196.5,631.0625,,
526.5,732.0625,,
198.5,509.0625,,
213.5,414.0625,,
636.5,280.0625,,
191.5,519.0625,,
88.5,605.0625,,
313.5,613.0625,,
554.5,408.0625,,
550.5,262.0625,,
780.5,527.0625,,
643.5,745.0625,,
320.5,61.0625,,
307.5,72.0625,,
292.5,627.0625,,
528.5,190.0625,,
203.5,610.0625,,
513.2414856,48.47443199,,
59.2414856,329.474432,,
419.2414856,118.474432,,
496.2414856,107.474432,,
269.2414856,239.474432,,
179.2414856,334.474432,,
272.2414856,463.474432,,
507.2414856,30.47443199,,
135.2414856,259.474432,,
200.2414856,326.474432,,
52.2414856,409.474432,,
436.2414856,112.474432,,
440.2414856,188.474432,,
122.2414856,186.474432,,
349.2414856,188.474432,,
216.2414856,319.474432,,
66.2414856,398.474432,,
412.2414856,41.47443199,,
252.2414856,265.474432,,
369.2414856,111.474432,,
402.2414856,249.474432,,
257.2414856,256.474432,,
186.2414856,313.474432,,
286.2414856,422.474432,,
129.2414856,398.474432,,
117.2414856,264.474432,,
193.2414856,233.474432,,
406.2414856,329.474432,,
139.2414856,329.474432,,
299.2414856,194.474432,,
322.2414856,322.474432,,
350.2414856,388.474432,,
109.2414856,462.474432,,
205.2414856,258.474432,,
331.2414856,365.474432,,
422.2414856,193.474432,,
401.2414856,394.474432,,
280.2414856,301.474432,,
55.2414856,476.474432,,
338.2414856,366.474432,,
220.2414856,324.474432,,
281.2414856,328.474432,,
343.2414856,179.474432,,
257.2414856,193.474432,,
337.5124817,383.875,,
567.5124817,123.875,,
64.51248169,229.875,,
507.5124817,301.875,,
474.5124817,369.875,,
176.5124817,483.875,,
564.5124817,539.875,,
92.51248169,370.875,,
403.5124817,129.875,,
561.5124817,137.875,,
331.5124817,209.875,,
64.51248169,454.875,,
416.5124817,228.875,,
84.51248169,205.875,,
555.5124817,381.875,,
299.5124817,550.875,,
248.5124817,233.875,,
471.5124817,156.875,,
340.5124817,467.875,,
233.5124817,309.875,,
168.5124817,44.875,,
559.5124817,389.875,,
483.5124817,127.875,,
577.5124817,325.875,,
61.51248169,301.875,,
219.5124817,387.875,,
488.5124817,471.875,,
98.51248169,65.875,,
493.5124817,221.875,,
245.5124817,392.875,,
565.5124817,290.875,,
420.5124817,470.875,,
297.5124817,453.875,,
319.5124817,239.875,,
169.5124817,161.875,,
394.5124817,307.875,,
552.5124817,372.875,,
550.5124817,545.875,,
92.51248169,300.875,,
79.51248169,133.875,,
335.5124817,321.875,,
475.5124817,297.875,,
150.5124817,300.875,,
58.0249939,239.7249985,,
580.0249939,319.7249985,,
407.0249939,310.7249985,,
139.0249939,49.72499847,,
165.0249939,124.7249985,,
583.0249939,315.7249985,,
330.0249939,315.7249985,,
138.0249939,48.72499847,,
47.0249939,43.72499847,,
318.0249939,304.7249985,,
575.0249939,328.7249985,,
413.0249939,221.7249985,,
238.0249939,231.7249985,,
574.0249939,339.7249985,,
231.0249939,237.7249985,,
142.0249939,49.72499847,,
583.0249939,312.7249985,,
486.0249939,308.7249985,,
143.0249939,144.7249985,,
573.0249939,312.7249985,,
336.0249939,220.7249985,,
230.0249939,139.7249985,,
579.0249939,322.7249985,,
307.0249939,206.7249985,,
232.0249939,133.7249985,,
78.0249939,55.72499847,,
238.0249939,218.7249985,,
244.0249939,224.7249985,,
219.0249939,139.7249985,,
242.0249939,149.7249985,,
135.0249939,47.72499847,,
574.0249939,304.7249985,,
411.0249939,301.7249985,,
336.0249939,220.7249985,,
228.0249939,232.7249985,,
134.0249939,56.72499847,,
345.0249939,220.7249985,,
401.0249939,233.7249985,,
580.0249939,308.7249985,,
562.0249939,303.7249985,,
578.0249939,320.7249985,,
492.0249939,218.7249985,,
574.0249939,296.7249985,,
151.0249939,128.7249985,,
220.0249939,119.7249985,,
583.0249939,244.7249985,,
252.0249939,116.7249985,,
398.0249939,239.7249985,,
60.0249939,35.72499847,,
319.0249939,228.7249985,,
423.0249939,376.7249985,,
495.0249939,244.7249985,,
569.0249939,317.7249985,,
572.0249939,289.7249985,,
570.0249939,244.7249985,,
503.0249939,389.7249985,,
565.0249939,303.7249985,,
654.546875,522.078125,,
196.546875,412.078125,,
552.546875,416.078125,,
458.546875,297.078125,,
663.546875,168.078125,,
252.546875,200.078125,,
102.546875,275.078125,,
679.546875,723.078125,,
